stn;time;tre200dn
ARO;19630918;08. Mai
ARO;19630919;07. Aug
ARO;19630920;07. Jun
ARO;19630921;08. Mrz
ARO;19630922;08. Feb
ARO;19630923;06. Mrz
ARO;19630924;07. Aug
ARO;19630925;0.0
ARO;19630926;-1.0
ARO;19630927;5.0
ARO;19630928;01. Mrz
ARO;19630929;-1.3
ARO;19630930;03. Jun
ARO;19631001;02. Mai
ARO;19631002;02. Sep
ARO;19631003;0.8
ARO;19631004;3.0
ARO;19631005;-0.9
ARO;19631006;-0.8
ARO;19631007;0.5
ARO;19631008;-1.0
ARO;19631009;-2.2
ARO;19631010;0.4
ARO;19631011;01. Apr
ARO;19631012;4.0
ARO;19631013;05. Mai
ARO;19631014;0.9
ARO;19631015;-1.5
ARO;19631016;2.0
ARO;19631017;03. Aug
ARO;19631018;01. Jun
ARO;19631019;03. Mrz
ARO;19631020;05. Feb
ARO;19631021;5.0
ARO;19631022;04. Mai
ARO;19631023;04. Jun
ARO;19631024;05. Apr
ARO;19631025;0.8
ARO;19631026;-0.6
ARO;19631027;-0.2
ARO;19631028;-0.8
ARO;19631029;-0.7
ARO;19631030;-0.1
ARO;19631031;01. Jan
ARO;19631101;0.7
ARO;19631102;0.2
ARO;19631103;0.5
ARO;19631104;03. Jan
ARO;19631105;3.0
ARO;19631106;01. Mai
ARO;19631107;-0.6
ARO;19631108;-2.1
ARO;19631109;-1.0
ARO;19631110;0.2
ARO;19631111;02. Feb
ARO;19631112;0.3
ARO;19631113;-3.6
ARO;19631114;-3.7
ARO;19631115;-2.0
ARO;19631116;-1.3
ARO;19631117;-5.2
ARO;19631118;-4.0
ARO;19631119;-0.4
ARO;19631120;-1.0
ARO;19631121;-9.0
ARO;19631122;-7.0
ARO;19631123;-1.0
ARO;19631124;-0.9
ARO;19631125;-1.0
ARO;19631126;-5.5
ARO;19631127;-6.3
ARO;19631128;-5.8
ARO;19631129;-6.3
ARO;19631130;-5.2
ARO;19631201;-5.8
ARO;19631202;-2.1
ARO;19631203;-1.2
ARO;19631204;0.0
ARO;19631205;-2.1
ARO;19631206;-6.8
ARO;19631207;-7.6
ARO;19631208;-6.2
ARO;19631209;-4.0
ARO;19631210;-4.4
ARO;19631211;-5.0
ARO;19631212;-9.0
ARO;19631213;-16.5
ARO;19631214;-17.6
ARO;19631215;-17.5
ARO;19631216;-16.5
ARO;19631217;-19.0
ARO;19631218;-15.0
ARO;19631219;-12.0
ARO;19631220;-9.2
ARO;19631221;-10.5
ARO;19631222;-12.0
ARO;19631223;-12.0
ARO;19631224;-8.2
ARO;19631225;-3.0
ARO;19631226;-2.5
ARO;19631227;01. Apr
ARO;19631228;0.0
ARO;19631229;0.0
ARO;19631230;-1.7
ARO;19631231;-1.6
ARO;19640101;-3.5
ARO;19640102;-4.7
ARO;19640103;-1.7
ARO;19640104;-2.5
ARO;19640105;-3.4
ARO;19640106;-5.9
ARO;19640107;-8.6
ARO;19640108;-8.6
ARO;19640109;-6.0
ARO;19640110;-6.3
ARO;19640111;-6.5
ARO;19640112;-4.8
ARO;19640113;-2.1
ARO;19640114;-2.3
ARO;19640115;-4.0
ARO;19640116;-7.0
ARO;19640117;-8.0
ARO;19640118;-6.0
ARO;19640119;-6.2
ARO;19640120;-6.6
ARO;19640121;-4.9
ARO;19640122;-4.0
ARO;19640123;-3.4
ARO;19640124;-5.7
ARO;19640125;-6.0
ARO;19640126;-4.7
ARO;19640127;-5.0
ARO;19640128;-7.5
ARO;19640129;-9.5
ARO;19640130;-9.5
ARO;19640131;-9.2
ARO;19640201;-8.9
ARO;19640202;-3.5
ARO;19640203;-3.9
ARO;19640204;-4.8
ARO;19640205;-9.5
ARO;19640206;-12.9
ARO;19640207;-15.0
ARO;19640208;-14.6
ARO;19640209;-7.9
ARO;19640210;-6.6
ARO;19640211;-8.2
ARO;19640212;-8.4
ARO;19640213;-9.0
ARO;19640214;-9.4
ARO;19640215;-9.0
ARO;19640216;-4.7
ARO;19640217;-4.6
ARO;19640218;-6.8
ARO;19640219;-3.4
ARO;19640220;-8.8
ARO;19640221;-12.0
ARO;19640222;-7.2
ARO;19640223;-5.0
ARO;19640224;-5.5
ARO;19640225;01. Apr
ARO;19640226;01. Aug
ARO;19640227;0.9
ARO;19640228;-1.4
ARO;19640229;-1.3
ARO;19640301;-2.7
ARO;19640302;-5.7
ARO;19640303;-5.0
ARO;19640304;-4.7
ARO;19640305;-9.8
ARO;19640306;-13.2
ARO;19640307;-16.1
ARO;19640308;-12.6
ARO;19640309;-7.0
ARO;19640310;-9.3
ARO;19640311;-9.5
ARO;19640312;-4.6
ARO;19640313;-1.6
ARO;19640314;-2.7
ARO;19640315;-0.5
ARO;19640316;-6.1
ARO;19640317;-7.2
ARO;19640318;-6.9
ARO;19640319;-3.7
ARO;19640320;-0.1
ARO;19640321;-1.6
ARO;19640322;-3.7
ARO;19640323;-3.7
ARO;19640324;-4.1
ARO;19640325;-0.2
ARO;19640326;-2.3
ARO;19640327;-5.1
ARO;19640328;-5.5
ARO;19640329;-4.9
ARO;19640330;-2.6
ARO;19640331;0.0
ARO;19640401;-0.7
ARO;19640402;0.5
ARO;19640403;-1.1
ARO;19640404;-1.6
ARO;19640405;-3.5
ARO;19640406;-3.3
ARO;19640407;-4.9
ARO;19640408;-6.9
ARO;19640409;-6.0
ARO;19640410;0.4
ARO;19640411;01. Apr
ARO;19640412;0.2
ARO;19640413;0.8
ARO;19640414;-1.0
ARO;19640415;-1.3
ARO;19640416;0.1
ARO;19640417;01. Aug
ARO;19640418;03. Jun
ARO;19640419;03. Jun
ARO;19640420;01. Feb
ARO;19640421;-0.6
ARO;19640422;-0.9
ARO;19640423;-0.2
ARO;19640424;-2.5
ARO;19640425;-3.0
ARO;19640426;-6.0
ARO;19640427;-3.7
ARO;19640428;01. Mrz
ARO;19640429;02. Mai
ARO;19640430;0.1
ARO;19640501;-0.9
ARO;19640502;-2.0
ARO;19640503;02. Jan
ARO;19640504;02. Sep
ARO;19640505;0.2
ARO;19640506;-1.0
ARO;19640507;04. Jun
ARO;19640508;6.0
ARO;19640509;3.0
ARO;19640510;02. Jul
ARO;19640511;01. Aug
ARO;19640512;05. Aug
ARO;19640513;07. Sep
ARO;19640514;05. Apr
ARO;19640515;02. Jul
ARO;19640516;0.2
ARO;19640517;01. Sep
ARO;19640518;05. Aug
ARO;19640519;06. Apr
ARO;19640520;02. Jun
ARO;19640521;0.2
ARO;19640522;0.1
ARO;19640523;03. Sep
ARO;19640524;05. Jan
ARO;19640525;05. Sep
ARO;19640526;03. Jul
ARO;19640527;03. Aug
ARO;19640528;04. Jan
ARO;19640529;04. Mai
ARO;19640530;04. Aug
ARO;19640531;05. Sep
ARO;19640601;06. Aug
ARO;19640602;04. Jul
ARO;19640603;03. Mai
ARO;19640604;04. Aug
ARO;19640605;08. Mrz
ARO;19640606;09. Jul
ARO;19640607;09. Mai
ARO;19640608;03. Apr
ARO;19640609;01. Jun
ARO;19640610;4.0
ARO;19640611;08. Aug
ARO;19640612;09. Mai
ARO;19640613;11. Jun
ARO;19640614;09. Feb
ARO;19640615;01. Aug
ARO;19640616;05. Jan
ARO;19640617;05. Feb
ARO;19640618;08. Jan
ARO;19640619;8.0
ARO;19640620;07. Mai
ARO;19640621;05. Sep
ARO;19640622;05. Aug
ARO;19640623;05. Jan
ARO;19640624;05. Apr
ARO;19640625;06. Jun
ARO;19640626;7.0
ARO;19640627;07. Aug
ARO;19640628;08. Jan
ARO;19640629;07. Aug
ARO;19640630;3.0
ARO;19640701;03. Jan
ARO;19640702;05. Sep
ARO;19640703;05. Mrz
ARO;19640704;8.0
ARO;19640705;04. Sep
ARO;19640706;4.0
ARO;19640707;05. Jan
ARO;19640708;07. Feb
ARO;19640709;08. Jan
ARO;19640710;01. Mrz
ARO;19640711;0.3
ARO;19640712;04. Jan
ARO;19640713;07. Sep
ARO;19640714;08. Feb
ARO;19640715;9.0
ARO;19640716;10. Aug
ARO;19640717;12. Jul
ARO;19640718;13.0
ARO;19640719;14.0
ARO;19640720;11. Apr
ARO;19640721;09. Aug
ARO;19640722;09. Jul
ARO;19640723;08. Sep
ARO;19640724;05. Mai
ARO;19640725;07. Mrz
ARO;19640726;09. Apr
ARO;19640727;09. Jun
ARO;19640728;08. Mai
ARO;19640729;8.0
ARO;19640730;09. Feb
ARO;19640731;09. Sep
ARO;19640801;10. Aug
ARO;19640802;07. Jul
ARO;19640803;04. Aug
ARO;19640804;4.0
ARO;19640805;07. Jul
ARO;19640806;9.0
ARO;19640807;10. Feb
ARO;19640808;05. Feb
ARO;19640809;04. Feb
ARO;19640810;3.0
ARO;19640811;02. Feb
ARO;19640812;0.2
ARO;19640813;0.8
ARO;19640814;04. Jun
ARO;19640815;7.0
ARO;19640816;6.0
ARO;19640817;08. Feb
ARO;19640818;02. Mai
ARO;19640819;02. Mai
ARO;19640820;04. Apr
ARO;19640821;04. Mrz
ARO;19640822;05. Sep
ARO;19640823;04. Jul
ARO;19640824;5.0
ARO;19640825;06. Jan
ARO;19640826;09. Aug
ARO;19640827;12. Sep
ARO;19640828;13.0
ARO;19640829;10. Mai
ARO;19640830;02. Sep
ARO;19640831;02. Sep
ARO;19640901;01. Sep
ARO;19640902;01. Aug
ARO;19640903;05. Sep
ARO;19640904;05. Sep
ARO;19640905;08. Jun
ARO;19640906;7.0
ARO;19640907;03. Mai
ARO;19640908;03. Mrz
ARO;19640909;6.0
ARO;19640910;05. Sep
ARO;19640911;09. Apr
ARO;19640912;10. Feb
ARO;19640913;08. Aug
ARO;19640914;09. Jul
ARO;19640915;10.0
ARO;19640916;10. Mai
ARO;19640917;06. Mai
ARO;19640918;03. Apr
ARO;19640919;2.0
ARO;19640920;4.0
ARO;19640921;-1.5
ARO;19640922;-2.8
ARO;19640923;-2.2
ARO;19640924;03. Sep
ARO;19640925;06. Mrz
ARO;19640926;07. Feb
ARO;19640927;06. Jul
ARO;19640928;05. Apr
ARO;19640929;05. Jul
ARO;19640930;6.0
ARO;19641001;06. Aug
ARO;19641002;07. Apr
ARO;19641003;06. Jan
ARO;19641004;06. Jan
ARO;19641005;04. Feb
ARO;19641006;03. Aug
ARO;19641007;4.0
ARO;19641008;-0.7
ARO;19641009;-2.7
ARO;19641010;-1.7
ARO;19641011;-1.9
ARO;19641012;-1.2
ARO;19641013;-5.5
ARO;19641014;-5.6
ARO;19641015;-4.7
ARO;19641016;-4.2
ARO;19641017;-2.2
ARO;19641018;-2.8
ARO;19641019;-3.9
ARO;19641020;-6.4
ARO;19641021;-3.9
ARO;19641022;-2.7
ARO;19641023;-1.2
ARO;19641024;-5.0
ARO;19641025;-4.8
ARO;19641026;-5.0
ARO;19641027;-5.2
ARO;19641028;-0.6
ARO;19641029;1.0
ARO;19641030;0.3
ARO;19641031;0.1
ARO;19641101;-1.5
ARO;19641102;-2.9
ARO;19641103;-3.5
ARO;19641104;-3.0
ARO;19641105;-3.0
ARO;19641106;-2.7
ARO;19641107;-1.0
ARO;19641108;-0.8
ARO;19641109;0.2
ARO;19641110;-1.4
ARO;19641111;0.0
ARO;19641112;-1.7
ARO;19641113;-2.8
ARO;19641114;-2.7
ARO;19641115;-1.7
ARO;19641116;-3.6
ARO;19641117;0.4
ARO;19641118;0.0
ARO;19641119;0.4
ARO;19641120;-0.5
ARO;19641121;-0.8
ARO;19641122;-1.5
ARO;19641123;-0.9
ARO;19641124;-0.7
ARO;19641125;03. Feb
ARO;19641126;03. Feb
ARO;19641127;02. Feb
ARO;19641128;-2.6
ARO;19641129;-7.0
ARO;19641130;-8.2
ARO;19641201;-11.2
ARO;19641202;-14.0
ARO;19641203;-15.2
ARO;19641204;-12.7
ARO;19641205;-12.6
ARO;19641206;-11.0
ARO;19641207;-3.5
ARO;19641208;-2.8
ARO;19641209;-1.3
ARO;19641210;-0.6
ARO;19641211;-2.8
ARO;19641212;-4.6
ARO;19641213;-3.4
ARO;19641214;-0.4
ARO;19641215;-1.0
ARO;19641216;-1.9
ARO;19641217;-2.5
ARO;19641218;-2.6
ARO;19641219;-7.3
ARO;19641220;-8.7
ARO;19641221;-5.8
ARO;19641222;-5.2
ARO;19641223;-5.8
ARO;19641224;-4.1
ARO;19641225;-4.6
ARO;19641226;-13.0
ARO;19641227;-14.4
ARO;19641228;-10.3
ARO;19641229;-16.2
ARO;19641230;-16.8
ARO;19641231;-6.0
ARO;19650101;-2.4
ARO;19650102;-7.4
ARO;19650103;-11.0
ARO;19650104;-12.6
ARO;19650105;-15.0
ARO;19650106;-10.0
ARO;19650107;-5.5
ARO;19650108;-4.5
ARO;19650109;-6.8
ARO;19650110;-7.1
ARO;19650111;-5.0
ARO;19650112;-2.4
ARO;19650113;-5.0
ARO;19650114;-7.5
ARO;19650115;-12.6
ARO;19650116;-9.6
ARO;19650117;-9.6
ARO;19650118;-10.5
ARO;19650119;-10.5
ARO;19650120;-14.4
ARO;19650121;-10.2
ARO;19650122;-8.5
ARO;19650123;-7.4
ARO;19650124;-9.8
ARO;19650125;-8.5
ARO;19650126;-7.7
ARO;19650127;-10.2
ARO;19650128;-7.5
ARO;19650129;-3.0
ARO;19650130;-0.1
ARO;19650131;0.6
ARO;19650201;-6.7
ARO;19650202;-12.4
ARO;19650203;-12.4
ARO;19650204;-12.1
ARO;19650205;-14.0
ARO;19650206;-9.7
ARO;19650207;-10.4
ARO;19650208;-14.1
ARO;19650209;-17.8
ARO;19650210;-19.5
ARO;19650211;-13.5
ARO;19650212;-12.0
ARO;19650213;-11.8
ARO;19650214;-10.8
ARO;19650215;-12.4
ARO;19650216;-14.3
ARO;19650217;-16.5
ARO;19650218;-19.4
ARO;19650219;-16.2
ARO;19650220;-16.1
ARO;19650221;-13.7
ARO;19650222;-12.6
ARO;19650223;-9.7
ARO;19650224;-8.4
ARO;19650225;-9.9
ARO;19650226;-11.0
ARO;19650227;-13.5
ARO;19650228;-12.8
ARO;19650301;-7.2
ARO;19650302;-8.0
ARO;19650303;-15.1
ARO;19650304;-18.0
ARO;19650305;-11.1
ARO;19650306;-10.0
ARO;19650307;-13.0
ARO;19650308;-14.1
ARO;19650309;-14.2
ARO;19650310;-12.3
ARO;19650311;-7.2
ARO;19650312;-7.4
ARO;19650313;-6.7
ARO;19650314;-2.5
ARO;19650315;-1.5
ARO;19650316;-2.1
ARO;19650317;-4.5
ARO;19650318;-3.0
ARO;19650319;-2.6
ARO;19650320;-3.9
ARO;19650321;-3.0
ARO;19650322;-2.1
ARO;19650323;-1.9
ARO;19650324;-2.5
ARO;19650325;-6.5
ARO;19650326;-6.2
ARO;19650327;-3.0
ARO;19650328;-0.4
ARO;19650329;-2.0
ARO;19650330;-0.5
ARO;19650331;-2.5
ARO;19650401;-2.5
ARO;19650402;-1.2
ARO;19650403;-1.5
ARO;19650404;-0.5
ARO;19650405;-0.5
ARO;19650406;-0.5
ARO;19650407;0.4
ARO;19650408;-0.6
ARO;19650409;-2.2
ARO;19650410;-2.7
ARO;19650411;-3.0
ARO;19650412;-4.2
ARO;19650413;-4.4
ARO;19650414;-5.2
ARO;19650415;-8.5
ARO;19650416;-2.9
ARO;19650417;-3.7
ARO;19650418;-5.9
ARO;19650419;-6.3
ARO;19650420;-8.6
ARO;19650421;-8.2
ARO;19650422;-5.2
ARO;19650423;-3.6
ARO;19650424;-4.2
ARO;19650425;-5.2
ARO;19650426;-3.5
ARO;19650427;-6.0
ARO;19650428;-8.5
ARO;19650429;-4.8
ARO;19650430;-6.4
ARO;19650501;-2.6
ARO;19650502;0.6
ARO;19650503;0.2
ARO;19650504;0.4
ARO;19650505;-1.3
ARO;19650506;-2.0
ARO;19650507;-3.6
ARO;19650508;0.6
ARO;19650509;01. Jun
ARO;19650510;-1.2
ARO;19650511;-2.2
ARO;19650512;-3.3
ARO;19650513;0.0
ARO;19650514;02. Mrz
ARO;19650515;04. Mrz
ARO;19650516;03. Feb
ARO;19650517;4.0
ARO;19650518;5.0
ARO;19650519;0.2
ARO;19650520;-1.7
ARO;19650521;-1.3
ARO;19650522;-1.5
ARO;19650523;01. Sep
ARO;19650524;02. Jul
ARO;19650525;3.0
ARO;19650526;02. Mrz
ARO;19650527;1.0
ARO;19650528;0.0
ARO;19650529;-0.6
ARO;19650530;0.3
ARO;19650531;0.6
ARO;19650601;-0.5
ARO;19650602;-0.3
ARO;19650603;02. Jul
ARO;19650604;3.0
ARO;19650605;02. Jul
ARO;19650606;03. Jan
ARO;19650607;3.0
ARO;19650608;0.6
ARO;19650609;0.4
ARO;19650610;0.3
ARO;19650611;0.5
ARO;19650612;02. Feb
ARO;19650613;02. Sep
ARO;19650614;4.0
ARO;19650615;04. Sep
ARO;19650616;07. Feb
ARO;19650617;02. Sep
ARO;19650618;01. Mrz
ARO;19650619;07. Feb
ARO;19650620;08. Aug
ARO;19650621;9.0
ARO;19650622;09. Feb
ARO;19650623;07. Mrz
ARO;19650624;09. Jun
ARO;19650625;12. Feb
ARO;19650626;11.0
ARO;19650627;09. Mrz
ARO;19650628;08. Jul
ARO;19650629;8.0
ARO;19650630;11. Apr
ARO;19650701;08. Feb
ARO;19650702;06. Sep
ARO;19650703;08. Aug
ARO;19650704;05. Aug
ARO;19650705;0.2
ARO;19650706;-1.4
ARO;19650707;05. Jul
ARO;19650708;0.9
ARO;19650709;01. Feb
ARO;19650710;02. Jun
ARO;19650711;01. Aug
ARO;19650712;07. Mai
ARO;19650713;09. Sep
ARO;19650714;11. Jan
ARO;19650715;09. Sep
ARO;19650716;06. Aug
ARO;19650717;05. Jul
ARO;19650718;6.0
ARO;19650719;08. Mai
ARO;19650720;08. Apr
ARO;19650721;05. Aug
ARO;19650722;05. Feb
ARO;19650723;04. Mai
ARO;19650724;08. Feb
ARO;19650725;08. Jul
ARO;19650726;03. Aug
ARO;19650727;02. Mai
ARO;19650728;03. Jun
ARO;19650729;06. Mai
ARO;19650730;7.0
ARO;19650731;6.0
ARO;19650801;02. Mrz
ARO;19650802;01. Apr
ARO;19650803;4.0
ARO;19650804;03. Jun
ARO;19650805;08. Mai
ARO;19650806;13.0
ARO;19650807;13. Jun
ARO;19650808;07. Aug
ARO;19650809;06. Feb
ARO;19650810;05. Jun
ARO;19650811;04. Mai
ARO;19650812;04. Apr
ARO;19650813;07. Jun
ARO;19650814;07. Apr
ARO;19650815;05. Jul
ARO;19650816;07. Mai
ARO;19650817;06. Jul
ARO;19650818;06. Aug
ARO;19650819;06. Mai
ARO;19650820;08. Apr
ARO;19650821;6.0
ARO;19650822;07. Feb
ARO;19650823;04. Feb
ARO;19650824;02. Feb
ARO;19650825;2.0
ARO;19650826;0.8
ARO;19650827;01. Apr
ARO;19650828;03. Feb
ARO;19650829;03. Mai
ARO;19650830;04. Sep
ARO;19650831;04. Jul
ARO;19650901;01. Jan
ARO;19650902;01. Feb
ARO;19650903;0.1
ARO;19650904;01. Jan
ARO;19650905;02. Aug
ARO;19650906;0.5
ARO;19650907;2.0
ARO;19650908;02. Mai
ARO;19650909;07. Jan
ARO;19650910;0.3
ARO;19650911;-0.2
ARO;19650912;-0.4
ARO;19650913;-0.2
ARO;19650914;01. Sep
ARO;19650915;01. Sep
ARO;19650916;05. Apr
ARO;19650917;06. Mai
ARO;19650918;06. Apr
ARO;19650919;1.0
ARO;19650920;-1.1
ARO;19650921;1.0
ARO;19650922;05. Jul
ARO;19650923;06. Mrz
ARO;19650924;5.0
ARO;19650925;6.0
ARO;19650926;02. Aug
ARO;19650927;1.0
ARO;19650928;0.0
ARO;19650929;-2.2
ARO;19650930;03. Apr
ARO;19651001;05. Jun
ARO;19651002;04. Feb
ARO;19651003;02. Jun
ARO;19651004;03. Jun
ARO;19651005;05. Mai
ARO;19651006;06. Mrz
ARO;19651007;06. Mrz
ARO;19651008;6.0
ARO;19651009;02. Apr
ARO;19651010;01. Jan
ARO;19651011;03. Mai
ARO;19651012;02. Aug
ARO;19651013;04. Jan
ARO;19651014;04. Jun
ARO;19651015;05. Mai
ARO;19651016;4.0
ARO;19651017;3.0
ARO;19651018;03. Jun
ARO;19651019;03. Jul
ARO;19651020;04. Feb
ARO;19651021;02. Aug
ARO;19651022;0.2
ARO;19651023;-1.0
ARO;19651024;0.5
ARO;19651025;01. Mai
ARO;19651026;02. Mai
ARO;19651027;03. Apr
ARO;19651028;03. Apr
ARO;19651029;02. Jun
ARO;19651030;0.0
ARO;19651031;01. Mai
ARO;19651101;02. Jan
ARO;19651102;0.1
ARO;19651103;-0.9
ARO;19651104;-1.6
ARO;19651105;-1.9
ARO;19651106;02. Mai
ARO;19651107;7.0
ARO;19651108;2.0
ARO;19651109;0.7
ARO;19651110;-1.8
ARO;19651111;-3.8
ARO;19651112;-5.3
ARO;19651113;-8.5
ARO;19651114;-11.8
ARO;19651115;-11.2
ARO;19651116;-10.0
ARO;19651117;-2.8
ARO;19651118;-2.8
ARO;19651119;-3.4
ARO;19651120;-3.5
ARO;19651121;-2.7
ARO;19651122;-8.7
ARO;19651123;-13.6
ARO;19651124;-16.5
ARO;19651125;-9.6
ARO;19651126;-4.5
ARO;19651127;-4.5
ARO;19651128;-8.6
ARO;19651129;-9.5
ARO;19651130;-10.0
ARO;19651201;-10.0
ARO;19651202;-12.5
ARO;19651203;-7.7
ARO;19651204;-9.0
ARO;19651205;-8.5
ARO;19651206;-3.2
ARO;19651207;-5.4
ARO;19651208;-11.6
ARO;19651209;-12.8
ARO;19651210;-5.8
ARO;19651211;-9.1
ARO;19651212;-8.8
ARO;19651213;-6.6
ARO;19651214;-7.5
ARO;19651215;-9.0
ARO;19651216;-6.0
ARO;19651217;-5.5
ARO;19651218;-2.3
ARO;19651219;1.0
ARO;19651220;0.0
ARO;19651221;-6.3
ARO;19651222;-9.3
ARO;19651223;-10.0
ARO;19651224;-8.8
ARO;19651225;-6.9
ARO;19651226;-7.4
ARO;19651227;-8.8
ARO;19651228;-7.1
ARO;19651229;-11.6
ARO;19651230;-11.6
ARO;19651231;-8.0
ARO;19660101;-6.4
ARO;19660102;-6.5
ARO;19660103;-6.4
ARO;19660104;-10.4
ARO;19660105;-14.0
ARO;19660106;-14.0
ARO;19660107;-7.8
ARO;19660108;-8.2
ARO;19660109;-10.0
ARO;19660110;-11.5
ARO;19660111;-11.0
ARO;19660112;-16.4
ARO;19660113;-21.0
ARO;19660114;-21.0
ARO;19660115;-21.0
ARO;19660116;-17.3
ARO;19660117;-18.0
ARO;19660118;-18.6
ARO;19660119;-17.0
ARO;19660120;-11.5
ARO;19660121;-5.7
ARO;19660122;-4.6
ARO;19660123;-3.1
ARO;19660124;-4.9
ARO;19660125;-7.8
ARO;19660126;-3.6
ARO;19660127;-3.2
ARO;19660128;-7.1
ARO;19660129;-2.4
ARO;19660130;01. Jun
ARO;19660131;0.5
ARO;19660201;-1.2
ARO;19660202;-1.5
ARO;19660203;-0.2
ARO;19660204;-3.9
ARO;19660205;-3.8
ARO;19660206;-0.5
ARO;19660207;-3.4
ARO;19660208;-4.5
ARO;19660209;-1.5
ARO;19660210;-4.6
ARO;19660211;-3.0
ARO;19660212;-3.9
ARO;19660213;-4.0
ARO;19660214;-4.4
ARO;19660215;-9.2
ARO;19660216;-5.0
ARO;19660217;-1.4
ARO;19660218;-2.0
ARO;19660219;-0.2
ARO;19660220;-0.4
ARO;19660221;0.9
ARO;19660222;-2.5
ARO;19660223;-5.8
ARO;19660224;-9.0
ARO;19660225;-6.0
ARO;19660226;-1.0
ARO;19660227;-1.8
ARO;19660228;-0.6
ARO;19660301;-4.5
ARO;19660302;-8.0
ARO;19660303;-8.6
ARO;19660304;-7.5
ARO;19660305;-4.3
ARO;19660306;-4.1
ARO;19660307;-6.8
ARO;19660308;-3.0
ARO;19660309;-1.5
ARO;19660310;-3.1
ARO;19660311;-3.2
ARO;19660312;-8.8
ARO;19660313;-10.0
ARO;19660314;-12.3
ARO;19660315;-13.0
ARO;19660316;-10.0
ARO;19660317;-10.5
ARO;19660318;-6.0
ARO;19660319;-8.0
ARO;19660320;-10.6
ARO;19660321;-7.1
ARO;19660322;-5.5
ARO;19660323;-4.6
ARO;19660324;-5.2
ARO;19660325;-11.4
ARO;19660326;-12.3
ARO;19660327;-8.0
ARO;19660328;-5.4
ARO;19660329;-9.8
ARO;19660330;-11.4
ARO;19660331;-9.9
ARO;19660401;-3.9
ARO;19660402;-3.3
ARO;19660403;-2.2
ARO;19660404;-2.0
ARO;19660405;-2.5
ARO;19660406;-1.8
ARO;19660407;1.0
ARO;19660408;01. Jan
ARO;19660409;01. Aug
ARO;19660410;0.3
ARO;19660411;-2.5
ARO;19660412;-0.8
ARO;19660413;-1.5
ARO;19660414;0.0
ARO;19660415;0.4
ARO;19660416;-1.0
ARO;19660417;-1.6
ARO;19660418;-2.2
ARO;19660419;0.4
ARO;19660420;0.3
ARO;19660421;-3.4
ARO;19660422;-8.1
ARO;19660423;-3.5
ARO;19660424;03. Jun
ARO;19660425;0.3
ARO;19660426;0.0
ARO;19660427;01. Mai
ARO;19660428;02. Mai
ARO;19660429;01. Mai
ARO;19660430;0.0
ARO;19660501;02. Mai
ARO;19660502;03. Feb
ARO;19660503;03. Aug
ARO;19660504;4.0
ARO;19660505;05. Jan
ARO;19660506;-1.0
ARO;19660507;-2.4
ARO;19660508;-2.6
ARO;19660509;-4.8
ARO;19660510;-1.6
ARO;19660511;-0.6
ARO;19660512;0.4
ARO;19660513;01. Aug
ARO;19660514;04. Aug
ARO;19660515;04. Jun
ARO;19660516;05. Mrz
ARO;19660517;04. Feb
ARO;19660518;5.0
ARO;19660519;03. Mrz
ARO;19660520;3.0
ARO;19660521;02. Mai
ARO;19660522;03. Mai
ARO;19660523;03. Apr
ARO;19660524;01. Apr
ARO;19660525;01. Aug
ARO;19660526;01. Aug
ARO;19660527;-0.6
ARO;19660528;-1.0
ARO;19660529;-3.0
ARO;19660530;-1.0
ARO;19660531;-1.3
ARO;19660601;2.0
ARO;19660602;02. Mrz
ARO;19660603;04. Aug
ARO;19660604;04. Aug
ARO;19660605;07. Mai
ARO;19660606;6.0
ARO;19660607;05. Aug
ARO;19660608;07. Aug
ARO;19660609;6.0
ARO;19660610;08. Feb
ARO;19660611;10. Mai
ARO;19660612;10. Mrz
ARO;19660613;9.0
ARO;19660614;8.0
ARO;19660615;07. Aug
ARO;19660616;7.0
ARO;19660617;10. Mrz
ARO;19660618;09. Mai
ARO;19660619;0.3
ARO;19660620;0.0
ARO;19660621;02. Sep
ARO;19660622;04. Feb
ARO;19660623;09. Feb
ARO;19660624;3.0
ARO;19660625;01. Sep
ARO;19660626;02. Aug
ARO;19660627;4.0
ARO;19660628;4.0
ARO;19660629;01. Feb
ARO;19660630;2.0
ARO;19660701;03. Mai
ARO;19660702;6.0
ARO;19660703;08. Apr
ARO;19660704;10.0
ARO;19660705;07. Aug
ARO;19660706;01. Sep
ARO;19660707;01. Sep
ARO;19660708;02. Mai
ARO;19660709;02. Jan
ARO;19660710;05. Feb
ARO;19660711;08. Feb
ARO;19660712;06. Sep
ARO;19660713;09. Jan
ARO;19660714;10. Jun
ARO;19660715;04. Sep
ARO;19660716;03. Jun
ARO;19660717;1.0
ARO;19660718;0.6
ARO;19660719;1.0
ARO;19660720;04. Mai
ARO;19660721;3.0
ARO;19660722;04. Jun
ARO;19660723;05. Apr
ARO;19660724;06. Mrz
ARO;19660725;06. Sep
ARO;19660726;05. Feb
ARO;19660727;7.0
ARO;19660728;04. Mai
ARO;19660729;02. Mai
ARO;19660730;05. Jun
ARO;19660731;05. Jun
ARO;19660801;5.0
ARO;19660802;7.0
ARO;19660803;08. Mai
ARO;19660804;8.0
ARO;19660805;06. Mai
ARO;19660806;4.0
ARO;19660807;05. Mai
ARO;19660808;03. Feb
ARO;19660809;02. Jul
ARO;19660810;03. Jun
ARO;19660811;11. Mai
